customer_id,gender,age,region_circle,connection_type,plan_type,contract_type,base_plan_category,tenure_months,monthly_charges,total_charges,avg_data_gb_month,avg_voice_mins_month,sms_count_month,overage_charges,is_family_plan,is_multi_service,network_issues_3m,dropped_call_rate,avg_data_speed_mbps,num_complaints_3m,num_complaints_12m,call_center_interactions_3m,last_complaint_resolution_days,app_logins_30d,selfcare_transactions_30d,auto_pay_enrolled,late_payment_flag_3m,avg_payment_delay_days,arpu,segment_value,nps_score,service_rating_last_6m,received_competitor_offer_flag,retention_offer_accepted_flag,is_churn
100103,Other,73,Metro,5G,Prepaid,No Contract,Prepaid Regular,28,362.89,9319.49,20.83,528.0,84.0,57.52,0,0,1,0.013359882260978066,17.69816668276077,0,0,4,0.0,13,2,0,0,1.6,364.94,Low,60.0,3.2,0,0,0
100104,Female,65,West,5G,Prepaid,No Contract,Prepaid Unlimited,10,615.75,6059.13,25.78,178.0,0.0,45.38,0,0,2,0.02325850439305812,18.803395394950623,0,0,1,0.0,7,2,1,0,1.4,620.29,Medium,20.0,3.3,0,0,1
100105,Female,46,West,4G,Prepaid,No Contract,Prepaid Unlimited,74,549.13,36652.76,18.55,691.0,61.0,56.08,1,1,1,0.0100064685917676,13.780066485610568,0,0,1,0.0,6,2,0,0,1.4,549.89,Medium,-7.0,4.0,0,0,1
100106,Male,48,North,4G,Postpaid,Month-to-Month,Postpaid Platinum,97,1117.06,99248.91,23.2,340.0,64.0,40.49,0,0,2,0.04463749520397549,19.814975737220173,0,0,1,0.0,9,1,0,0,0.4,1117.48,High,12.0,3.4,0,0,0
100107,Male,18,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,115,304.0,37463.15,17.43,196.0,73.0,1.38,1,0,1,0.022374107549905237,18.349525583323306,0,1,1,0.0,7,1,0,0,0.4,304.01,Low,52.0,3.0,0,1,0
100108,Male,29,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,60,855.43,46136.15,38.56,695.0,60.0,62.93,0,1,1,0.007688096283361786,22.57961922523872,0,0,1,0.0,9,2,1,0,1.4,856.48,High,41.0,4.4,0,0,0
100109,Female,18,North,5G,Postpaid,Month-to-Month,Postpaid Gold,73,693.62,48235.71,12.76,510.0,49.0,0.0,1,0,0,0.01918018153088482,21.73238841058733,1,1,1,4.8,19,2,1,0,0.0,693.62,Medium,49.0,3.4,0,0,0
100110,Male,63,West,4G,Prepaid,No Contract,Prepaid Mini,82,136.31,11864.59,24.83,737.0,39.0,78.66,0,0,1,0.02561818088700236,27.04211631560979,0,0,2,0.0,5,3,0,0,0.0,137.27,Low,20.0,3.6,0,0,0
100111,Male,71,West,5G,Prepaid,No Contract,Prepaid Mini,50,175.77,7220.76,19.82,1065.0,88.0,61.56,0,0,1,0.02993864793516689,17.92627397084468,1,2,2,4.2,6,3,0,0,1.3,177.0,Low,26.0,3.9,0,0,1
100112,Male,27,East,4G,Postpaid,2 Year,Postpaid Silver,5,570.75,2767.49,20.96,690.0,73.0,61.23,1,0,2,0.02211790928310773,17.673583519572762,0,1,0,0.0,7,5,0,0,0.0,583.0,Medium,25.0,4.2,1,0,0
100113,Female,34,East,4G,Postpaid,Month-to-Month,Postpaid Silver,29,454.16,11407.43,23.01,258.0,76.0,76.71,0,0,2,0.016497094486477088,17.931162403419247,0,0,0,0.0,6,4,0,1,3.8,456.81,Medium,58.0,4.2,0,0,0
100114,Male,38,Metro,4G,Prepaid,No Contract,Prepaid Regular,46,339.99,15503.35,17.76,635.0,15.0,116.3,0,1,1,0.027559659605461504,19.277365734036216,0,1,1,0.0,6,0,0,0,0.7,342.52,Low,44.0,3.6,0,0,1
100115,Female,64,Metro,4G,Postpaid,Month-to-Month,Postpaid Platinum,78,1060.62,83825.47,5.02,30.0,71.0,0.0,0,1,1,0.012825568215209786,19.080396462077903,0,0,1,0.0,8,2,0,0,0.8,1060.62,High,41.0,2.6,0,0,0
100116,Female,41,South,4G,Prepaid,No Contract,Prepaid Regular,37,289.74,11266.18,38.91,700.0,77.0,58.76,0,1,0,0.03315343460699565,18.633084005379427,0,0,0,0.0,7,1,0,0,0.0,291.33,Low,10.0,4.3,1,0,1
100117,Female,20,Metro,4G,Prepaid,No Contract,Prepaid Regular,26,312.69,7525.93,19.58,1096.0,72.0,93.77,1,0,2,0.009031590007001628,20.71653491004128,0,0,0,0.0,7,0,1,1,2.7,316.3,Low,43.0,3.9,0,0,0
100118,Male,51,West,4G,Postpaid,Month-to-Month,Postpaid Gold,108,835.88,89752.99,34.24,577.0,50.0,133.75,0,0,1,0.03040451918196745,15.769964241618593,0,0,0,0.0,4,3,0,1,6.3,837.12,High,37.0,3.3,1,0,1
100119,Female,26,North,4G,Prepaid,No Contract,Prepaid Mini,12,144.65,1542.34,15.4,955.0,56.0,0.0,0,1,0,0.018813147426084892,19.300816068919428,2,3,2,2.0,10,3,0,0,0.5,144.65,Low,-12.0,4.2,0,0,1
100120,Female,54,Metro,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,94,923.12,87872.05,33.17,659.0,20.0,36.12,0,0,2,0.036777832025168405,16.329651431571406,1,1,1,5.0,9,2,0,0,2.2,923.5,High,7.0,4.1,0,1,0
100121,Female,66,Metro,4G,Prepaid,No Contract,Prepaid Regular,12,280.07,3470.27,18.89,349.0,86.0,119.94,0,1,0,0.023362845595508837,19.83641534541706,0,1,1,0.0,10,1,0,1,4.5,290.06,Low,10.0,3.1,0,0,0
100122,Male,21,Metro,4G,Prepaid,No Contract,Prepaid Regular,39,315.02,13465.08,24.27,644.0,105.0,32.38,0,0,2,0.008289443135570649,18.245129854517035,0,0,0,0.0,4,4,1,0,0.0,315.85,Low,59.0,3.6,1,0,0
100123,Male,74,North,5G,Postpaid,Month-to-Month,Postpaid Silver,102,440.43,37800.33,11.49,620.0,69.0,5.47,0,0,0,0.03332867011749594,11.666711228253934,0,1,0,0.0,7,2,1,0,0.0,440.48,Medium,-20.0,3.7,0,0,0
100124,Male,55,West,4G,Prepaid,No Contract,Prepaid Mini,101,180.79,18543.33,10.6,1216.0,32.0,145.37,0,0,2,0.03711914056801664,20.80211275708367,0,0,1,0.0,11,2,1,0,0.2,182.23,Low,38.0,4.2,0,0,0
100125,Female,20,South,4G,Postpaid,2 Year,Postpaid Gold,46,925.0,43629.84,16.69,623.0,37.0,0.0,0,0,2,0.015851818848787093,26.27000141858145,0,0,1,0.0,5,1,1,0,1.1,925.0,High,45.0,2.9,0,0,0
100126,Male,30,Metro,5G,Postpaid,Month-to-Month,Postpaid Platinum,3,1152.51,3476.6,35.22,1030.0,24.0,72.97,0,0,2,0.028771077112292168,17.77044348270342,1,1,2,2.9,7,2,1,0,0.1,1176.83,High,28.0,4.3,0,0,1
100127,Male,27,Metro,4G,Postpaid,1 Year,Postpaid Platinum,112,1137.8,133432.37,35.44,656.0,81.0,23.04,1,0,1,0.040065277735915145,15.138274557018223,0,2,0,0.0,10,3,0,0,0.9,1138.01,High,44.0,4.0,1,0,1
100128,Male,68,North,4G,Postpaid,Month-to-Month,Postpaid Silver,106,528.32,58983.45,27.88,586.0,27.0,18.51,0,0,1,0.006185410675583083,9.806545981202978,0,2,1,0.0,3,2,0,0,0.0,528.49,Medium,17.0,4.1,0,0,0
100129,Female,59,West,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,60,450.07,24612.72,40.99,167.0,71.0,269.22,0,0,1,0.026410001027198603,34.980405643525216,0,0,1,0.0,8,1,0,0,1.6,454.56,Medium,33.0,4.5,0,0,0
100130,Male,39,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,4,200.01,862.93,23.51,977.0,58.0,62.21,1,1,0,0.017280467879542863,20.31622079712684,0,0,2,0.0,12,1,0,1,3.8,215.56,Low,8.0,2.6,0,0,0
100131,Female,48,West,4G,Prepaid,No Contract,Prepaid Mini,83,241.22,21595.39,17.86,296.0,86.0,52.88,0,1,1,0.01775962402976102,20.560892112895147,2,2,2,2.5,6,1,1,1,4.8,241.86,Low,24.0,3.4,1,0,1
100132,Female,37,South,4G,Prepaid,No Contract,Prepaid Regular,94,375.54,33819.87,20.21,587.0,93.0,71.04,0,1,0,0.012924525838595678,11.144671543578383,2,3,3,3.1,7,3,1,0,1.3,376.3,Low,14.0,4.7,0,0,0
100133,Male,41,West,4G,Prepaid,No Contract,Prepaid Mini,99,207.92,18618.94,30.07,562.0,65.0,10.47,1,0,1,0.01082654102394393,12.738920394653604,0,0,1,0.0,11,1,0,0,0.0,208.03,Low,19.0,2.9,1,0,0
100134,Female,54,North,5G,Postpaid,Month-to-Month,Postpaid Silver,87,511.85,38660.53,21.41,714.0,15.0,62.73,1,0,1,0.02078719380754428,24.46456778842408,0,0,0,0.0,5,0,0,0,0.6,512.57,Medium,41.0,3.7,0,0,0
100135,Male,29,South,5G,Prepaid,No Contract,Prepaid Regular,105,325.05,31848.93,38.69,663.0,71.0,48.32,0,1,0,0.004892158070364637,15.740609104747705,0,1,2,0.0,7,0,0,0,0.7,325.51,Low,-0.0,3.0,0,0,1
100136,Female,61,South,4G,Postpaid,Month-to-Month,Postpaid Gold,61,690.95,44376.76,19.63,830.0,5.0,84.94,0,0,0,0.015766291524752847,23.89167164537284,0,1,0,0.0,5,2,0,0,0.1,692.34,Medium,49.0,4.5,0,0,0
100137,Female,71,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,20,637.74,12405.99,34.75,525.0,42.0,16.52,1,0,3,0.041289393240161766,23.242627734080358,0,0,1,0.0,7,3,0,0,0.5,638.57,Medium,-8.0,3.4,0,0,1
100138,Female,73,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,83,593.2,40350.94,29.76,792.0,89.0,59.38,0,0,2,0.046231645979500774,9.858848201005653,1,2,1,2.2,11,1,1,0,1.0,593.92,Medium,9.0,4.3,0,0,0
100139,Male,27,South,4G,Prepaid,No Contract,Prepaid Regular,26,375.39,9189.5,31.65,679.0,60.0,89.71,0,0,1,0.036978028838272683,25.395982445846116,0,0,0,0.0,11,1,0,0,1.2,378.84,Low,67.0,2.8,0,0,1
100140,Female,41,East,4G,Prepaid,No Contract,Prepaid Unlimited,75,694.5,42533.81,14.28,476.0,10.0,86.47,0,0,1,0.0007103300697746187,28.32181408410385,0,1,3,0.0,6,5,0,0,0.7,695.65,Medium,12.0,4.9,0,0,0
100141,Female,33,East,4G,Prepaid,No Contract,Prepaid Mini,18,241.05,3623.07,1.31,779.0,60.0,0.34,0,0,4,0.003846253139334805,19.23438759239718,1,1,1,3.6,9,1,0,1,2.1,241.07,Low,39.0,3.7,0,0,1
100142,Female,54,East,4G,Prepaid,No Contract,Prepaid Regular,5,348.43,1847.35,25.87,1057.0,84.0,33.3,0,0,2,0.032063694283829304,14.823092172861738,0,0,1,0.0,11,2,1,0,0.0,355.09,Low,25.0,4.7,0,0,1
100143,Female,36,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,54,508.81,27965.72,18.94,920.0,48.0,88.77,0,0,0,0.030596836435175582,13.852227071665238,0,0,0,0.0,4,4,0,0,0.0,510.45,Medium,-1.0,3.7,0,0,1
100144,Male,40,West,5G,Postpaid,Month-to-Month,Postpaid Gold,71,715.6,51054.87,28.3,783.0,95.0,97.84,0,1,2,0.0,13.873746867317383,0,0,0,0.0,6,2,0,0,0.9,716.98,Medium,-16.0,4.0,0,0,1
100145,Male,25,North,5G,Postpaid,1 Year,Postpaid Gold,19,743.0,13936.43,29.53,581.0,59.0,121.77,0,0,1,0.0297428240487762,19.24181350946233,2,2,3,5.1,6,2,0,0,0.0,749.41,Medium,29.0,4.1,0,0,0
100146,Male,49,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,94,1144.36,104072.74,19.08,30.0,64.0,35.0,0,0,1,0.0,13.394488279954754,1,1,4,3.1,10,4,0,0,0.7,1144.73,High,-17.0,3.1,0,0,1
100147,Female,48,North,4G,Postpaid,Month-to-Month,Postpaid Platinum,78,1243.03,106560.57,16.52,445.0,82.0,55.31,0,0,1,0.03260568458275118,21.11407445047682,0,1,0,0.0,12,1,0,0,0.0,1243.74,High,29.0,2.9,1,0,1
100148,Male,49,West,5G,Prepaid,No Contract,Prepaid Unlimited,96,579.81,56482.29,25.07,532.0,24.0,115.69,1,1,2,0.003473743728812574,21.61586773000225,0,2,0,0.0,6,3,0,0,0.4,581.02,Medium,2.0,4.2,0,0,0
100149,Male,37,South,4G,Prepaid,No Contract,Prepaid Unlimited,44,609.44,23241.43,4.61,488.0,47.0,43.59,0,0,1,0.007011208756838694,16.241340717363038,0,0,0,0.0,9,1,0,0,0.0,610.43,Medium,10.0,2.8,0,0,1
100150,Female,61,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,79,189.15,14461.0,20.59,398.0,75.0,102.93,1,1,1,0.012206016631710656,22.757093585008022,0,0,0,0.0,11,4,0,0,1.1,190.45,Low,78.0,4.0,0,0,0
100151,Female,52,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,115,552.69,63545.58,23.56,811.0,1.0,27.55,0,0,0,0.0,13.083781803335407,1,2,3,6.1,13,3,0,1,4.4,552.93,Medium,44.0,2.0,0,0,1
100152,Male,28,South,4G,Postpaid,1 Year,Postpaid Gold,22,846.59,18430.74,29.45,338.0,80.0,55.82,0,0,2,0.0,25.792616050559097,0,2,0,0.0,12,3,1,0,1.0,849.13,High,-14.0,3.1,0,0,1
100153,Female,38,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,98,512.35,50703.58,15.58,530.0,71.0,55.93,1,0,0,0.014609204950396255,20.216410539504874,1,1,2,2.7,8,1,0,0,0.0,512.92,Medium,44.0,2.6,1,0,1
100154,Male,55,West,5G,Prepaid,No Contract,Prepaid Regular,75,320.64,23241.97,23.7,895.0,63.0,62.7,1,0,0,0.012900492762499013,19.132501778166038,0,0,2,0.0,2,1,0,0,1.2,321.48,Low,3.0,3.7,1,0,0
100155,Female,24,Metro,5G,Prepaid,No Contract,Prepaid Regular,87,363.06,31320.62,32.4,1288.0,90.0,0.0,0,1,0,0.017232383876127265,21.009633463892733,0,1,1,0.0,8,1,1,0,0.2,363.06,Low,34.0,4.0,1,0,0
100156,Male,38,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,75,329.05,25170.56,28.08,700.0,40.0,60.72,0,0,2,0.019212686510224966,12.764224102498753,1,2,1,0.0,4,1,0,0,0.1,329.86,Low,60.0,4.4,0,0,0
100157,Female,67,North,5G,Postpaid,Month-to-Month,Postpaid Platinum,82,1303.4,107954.6,32.61,79.0,18.0,0.0,0,1,0,0.0381438541767979,11.76980466741186,0,2,2,0.0,7,1,0,0,0.0,1303.4,High,57.0,3.7,0,0,0
100158,Female,43,North,4G,Prepaid,No Contract,Prepaid Unlimited,93,692.02,54653.97,14.72,744.0,100.0,52.76,0,0,0,0.0396204857819239,18.78582025424833,0,0,2,0.0,6,2,0,0,0.5,692.59,Medium,13.0,4.4,0,0,0
100159,Female,47,South,5G,Prepaid,No Contract,Prepaid Unlimited,5,568.1,2807.63,19.58,947.0,15.0,0.0,1,1,1,0.014708173083137353,17.40871017673887,2,3,3,3.6,8,1,0,1,2.5,568.1,Medium,75.0,4.3,0,0,0
100160,Male,56,West,4G,Prepaid,No Contract,Prepaid Regular,4,359.49,1544.11,27.08,662.0,86.0,51.48,0,1,1,0.018742556307478113,15.579760198371373,1,1,2,4.4,5,3,0,1,1.3,372.36,Low,19.0,2.4,0,0,1
100161,Female,36,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,10,1259.46,12042.88,15.1,1003.0,54.0,53.96,0,0,4,0.02686631615017159,24.339874947424214,0,1,2,0.0,7,2,0,0,0.7,1264.86,High,33.0,4.2,0,0,0
100162,Male,65,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,111,343.18,39846.62,21.03,699.0,74.0,82.84,1,0,1,0.0,17.199497014290845,1,1,2,6.1,6,2,0,0,0.4,343.93,Low,-22.0,4.6,0,0,0
100163,Male,18,East,4G,Prepaid,No Contract,Prepaid Mini,52,173.46,8648.05,34.48,758.0,15.0,102.36,1,0,0,0.0022727602301532736,20.794358079882315,1,1,1,2.5,7,1,1,1,4.1,175.43,Low,-12.0,4.8,0,0,0
100164,Female,44,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,118,201.63,20117.32,26.06,815.0,29.0,24.57,0,0,3,0.03855405302984214,27.693602515015293,0,0,1,0.0,3,2,1,0,0.0,201.84,Low,29.0,3.5,0,0,1
100165,Male,52,Metro,4G,Prepaid,No Contract,Prepaid Mini,109,218.19,25622.43,30.86,522.0,71.0,44.22,0,1,2,0.01206241401620129,19.779694253008834,0,0,1,0.0,6,2,0,0,0.0,218.6,Low,28.0,4.9,0,0,0
100166,Female,31,North,4G,Prepaid,No Contract,Prepaid Mini,42,153.63,5336.55,40.56,615.0,65.0,5.87,0,0,1,1.9347613335676805e-06,8.675631941629447,0,2,2,0.0,8,1,0,0,0.6,153.77,Low,23.0,3.5,0,0,1
100167,Female,62,West,4G,Prepaid,No Contract,Prepaid Unlimited,12,581.89,7611.7,20.66,651.0,26.0,127.16,0,0,2,0.0024149112814287055,23.006794449589858,0,0,0,0.0,9,3,1,0,0.4,592.49,Medium,27.0,3.8,0,0,1
100168,Male,22,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,101,229.25,19671.12,39.8,511.0,50.0,121.43,0,0,2,0.01688331425770244,21.325617703670805,0,0,0,0.0,5,1,0,0,0.2,230.45,Low,-6.0,2.2,0,0,1
100169,Female,55,South,5G,Prepaid,No Contract,Prepaid Unlimited,50,655.19,32789.97,21.47,388.0,14.0,32.79,0,0,2,0.003238545293713164,20.140321546324426,0,0,1,0.0,9,0,0,0,1.3,655.85,Medium,33.0,4.0,0,0,0
100170,Male,54,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,36,159.22,5813.59,10.28,897.0,26.0,47.22,0,0,2,0.01742648363398187,17.56507039190292,0,0,1,0.0,5,0,1,0,0.0,160.53,Low,15.0,4.2,0,0,1
100171,Female,62,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,95,505.45,41967.31,27.02,665.0,30.0,28.93,0,1,1,0.05606929916748299,21.485306862386416,0,0,1,0.0,9,3,1,0,0.5,505.75,Medium,62.0,4.1,0,0,1
100172,Male,29,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,58,392.64,21088.25,20.29,712.0,4.0,28.79,0,1,1,0.008855776313699973,14.324693352333448,1,2,1,0.0,6,1,0,0,0.0,393.14,Low,22.0,2.7,0,0,0
100173,Female,26,East,5G,Postpaid,Month-to-Month,Postpaid Silver,39,404.39,14752.48,10.42,530.0,46.0,83.88,0,0,2,0.017163558970112243,16.64929054654053,0,0,1,0.0,4,2,0,1,5.4,406.54,Medium,49.0,2.6,0,0,1
100174,Male,51,Metro,4G,Prepaid,No Contract,Prepaid Mini,48,176.06,6856.13,18.09,926.0,38.0,56.02,0,1,1,0.003264453799172149,15.822618371923106,0,0,2,0.0,9,4,0,1,1.0,177.23,Low,-3.0,3.8,0,0,0
100175,Male,73,South,4G,Prepaid,No Contract,Prepaid Mini,111,223.78,25270.85,16.87,748.0,89.0,0.0,0,0,1,0.002996613220479557,23.05866799760841,0,0,0,0.0,7,1,0,0,0.7,223.78,Low,17.0,3.8,0,0,0
100176,Male,62,North,5G,Prepaid,No Contract,Prepaid Mini,36,237.51,9016.74,30.78,896.0,14.0,57.3,0,0,3,0.03711993910130672,5.904473131390258,0,0,0,0.0,6,3,0,1,1.8,239.1,Low,37.0,1.9,0,0,0
100177,Other,30,West,4G,Postpaid,Month-to-Month,Postpaid Gold,112,714.65,87893.93,41.71,698.0,54.0,256.08,1,0,3,0.025290586459622736,18.298305901663145,0,1,0,0.0,5,2,1,0,0.6,716.94,Medium,28.0,5.0,0,0,0
100178,Female,41,West,5G,Postpaid,1 Year,Postpaid Silver,71,512.28,39612.93,27.98,419.0,54.0,50.87,0,0,1,0.028791368820736074,18.818982165555905,0,0,2,0.0,3,1,1,0,0.0,513.0,Medium,41.0,4.3,1,0,0
100179,Female,33,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,7,394.72,2621.43,28.81,658.0,5.0,73.64,1,1,2,0.030563880468100393,20.903736730113714,0,0,0,0.0,12,6,1,0,0.0,405.24,Medium,16.0,5.0,0,0,0
100180,Female,62,Metro,5G,Prepaid,No Contract,Prepaid Unlimited,14,576.08,8238.47,16.77,443.0,0.0,129.54,0,0,1,0.02830849869786247,13.15135160752956,0,0,2,0.0,9,1,0,0,0.7,585.33,Medium,10.0,3.9,1,0,0
100181,Female,47,West,5G,Prepaid,No Contract,Prepaid Regular,74,329.22,26685.7,18.05,820.0,28.0,64.83,1,0,0,0.006419455347660726,22.872837834160556,0,1,0,0.0,6,2,1,0,0.1,330.1,Low,50.0,3.4,0,0,0
100182,Female,42,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,17,416.04,7403.75,29.21,497.0,93.0,119.55,1,0,1,0.005977511041863866,11.97812654688837,0,0,0,0.0,8,0,1,1,1.6,423.07,Medium,20.0,4.1,0,0,0
100183,Male,18,South,5G,Prepaid,No Contract,Prepaid Mini,18,194.04,3096.97,29.26,666.0,68.0,41.65,0,0,2,0.021160872238316232,13.557587854715166,0,0,0,0.0,10,1,0,0,0.5,196.35,Low,7.0,4.5,0,0,0
100184,Female,54,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,56,459.61,25623.77,36.16,500.0,40.0,63.56,0,0,1,0.00321061976188217,20.850259827886383,0,0,0,0.0,14,0,1,1,3.9,460.74,Medium,36.0,2.5,0,1,0
100185,Female,43,East,5G,Prepaid,No Contract,Prepaid Regular,53,354.45,19796.03,21.04,469.0,35.0,47.81,0,1,2,0.039233570584228925,22.93999879802011,0,1,2,0.0,3,0,1,0,1.3,355.35,Low,6.0,4.0,0,0,0
100186,Male,20,South,4G,Prepaid,No Contract,Prepaid Mini,113,215.34,23445.31,18.41,580.0,64.0,70.31,0,0,0,0.002086960858235617,10.611032006718032,2,3,5,5.7,6,2,0,1,4.5,215.96,Low,-4.0,4.0,0,0,1
100187,Male,29,South,4G,Prepaid,No Contract,Prepaid Unlimited,107,663.17,57971.63,47.78,795.0,47.0,28.65,0,0,1,0.03546727718973712,14.68145253727873,0,0,2,0.0,7,2,0,0,0.1,663.44,Medium,26.0,4.0,0,0,1
100188,Female,59,South,4G,Prepaid,No Contract,Prepaid Regular,111,377.28,45414.27,33.52,181.0,95.0,2.16,1,0,0,0.026060124229344353,32.143284629001684,0,1,0,0.0,8,2,0,0,0.0,377.3,Low,20.0,3.7,0,0,0
100189,Male,60,Metro,4G,Prepaid,No Contract,Prepaid Mini,9,211.14,1902.6,32.53,388.0,52.0,45.34,1,0,1,0.03623509330739687,2.6043941488652536,0,0,4,0.0,7,2,0,0,0.0,216.18,Low,-15.0,3.4,1,0,1
100190,Female,46,Metro,4G,Postpaid,Month-to-Month,Postpaid Gold,96,731.95,72158.05,12.66,495.0,55.0,72.73,0,0,1,0.018096293386672742,14.630836675988288,0,1,0,0.0,9,3,0,1,5.6,732.71,Medium,8.0,4.0,0,0,0
100191,Male,61,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,112,692.27,74647.93,27.08,409.0,38.0,45.27,0,0,1,0.00826502184157897,27.68163035580359,0,0,0,0.0,3,1,1,0,0.8,692.67,Medium,45.0,3.5,0,0,0
100192,Male,60,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,73,343.67,22633.51,36.54,436.0,16.0,6.93,0,0,5,0.04553264775486256,9.237545149110113,0,1,0,0.0,7,2,0,1,3.8,343.76,Low,45.0,3.9,0,0,1
100193,Female,53,North,4G,Postpaid,Month-to-Month,Postpaid Platinum,119,1297.45,162284.39,32.38,768.0,74.0,57.8,0,0,1,0.022737702648112475,31.21145451382526,0,0,0,0.0,7,1,0,0,0.3,1297.94,High,-13.0,3.6,1,0,0
100194,Male,29,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,96,651.05,55710.0,34.04,763.0,47.0,29.01,0,1,3,0.0,24.726389426648275,0,0,1,0.0,11,1,1,0,0.0,651.35,Medium,8.0,3.8,0,0,0
100195,Male,42,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,80,635.35,45159.28,22.2,623.0,65.0,125.18,0,0,2,0.004278474495038504,15.956808832529733,0,1,0,0.0,8,1,1,0,0.0,636.91,Medium,7.0,4.3,0,0,1
100196,Female,64,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,49,187.61,8675.02,14.78,489.0,44.0,61.01,0,0,1,0.017615608275552336,8.404007658970992,0,1,2,0.0,7,3,0,1,4.5,188.86,Low,40.0,4.1,0,0,1
100197,Female,35,North,4G,Prepaid,No Contract,Prepaid Regular,43,405.81,17194.48,19.46,276.0,20.0,61.21,0,0,1,0.03980457859148339,16.033721446447363,0,0,0,0.0,9,1,1,0,0.5,407.23,Medium,27.0,3.7,1,0,0
100198,Male,55,North,4G,Prepaid,No Contract,Prepaid Regular,48,353.08,16888.37,28.88,967.0,50.0,106.76,0,0,1,0.02315628135807059,14.460413840287881,0,0,0,0.0,5,2,1,0,1.8,355.3,Low,5.0,4.0,0,1,0
100199,Male,65,North,4G,Postpaid,Month-to-Month,Postpaid Gold,30,822.02,22894.31,20.13,671.0,56.0,92.8,1,0,1,0.015297158842741706,16.38364416121526,0,0,1,0.0,9,2,1,1,4.5,825.11,High,21.0,3.2,0,0,0
100200,Female,48,Metro,5G,Prepaid,No Contract,Prepaid Regular,69,381.48,24618.14,33.38,277.0,12.0,49.5,0,1,1,0.02228250866168305,24.077085939512436,0,0,2,0.0,9,1,0,1,4.4,382.2,Low,47.0,4.5,0,0,1
100201,Other,46,North,4G,Postpaid,1 Year,Postpaid Gold,52,792.32,36907.8,26.19,706.0,53.0,74.15,0,1,1,0.04366899692917378,16.76542250357704,0,2,2,0.0,8,2,0,0,0.8,793.75,Medium,-14.0,3.2,1,0,1
100202,Female,28,Metro,5G,Prepaid,No Contract,Prepaid Unlimited,36,662.47,25255.47,23.9,658.0,25.0,68.7,0,0,0,0.0016729416399778804,28.676058903369746,0,1,0,0.0,7,2,0,0,1.0,664.38,Medium,-36.0,4.0,0,0,1
100203,Male,46,North,5G,Prepaid,No Contract,Prepaid Unlimited,22,619.61,13771.75,23.97,474.0,0.0,53.14,1,0,1,0.004018472843646766,20.513752602219498,0,0,1,0.0,6,1,0,0,0.8,622.03,Medium,26.0,4.2,0,0,0
100204,Male,20,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,62,187.62,9894.0,8.3,570.0,52.0,31.03,0,0,4,0.028515150629311967,17.46892267215738,1,2,2,2.4,8,4,0,0,0.0,188.12,Low,-16.0,3.9,0,0,1
100205,Male,24,South,4G,Prepaid,No Contract,Prepaid Regular,3,371.19,1197.57,13.09,687.0,46.0,0.0,0,0,1,0.0233119695875013,13.403480441469275,0,0,0,0.0,6,0,1,0,0.0,371.19,Low,49.0,2.9,1,0,0
100206,Male,48,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,45,449.4,22202.3,36.49,473.0,42.0,82.6,0,0,1,0.0036219375204228042,17.413524125674275,0,0,1,0.0,6,1,0,0,0.8,451.24,Medium,48.0,3.1,0,0,0
100207,Female,30,West,5G,Prepaid,No Contract,Prepaid Regular,8,355.83,3194.19,22.48,378.0,47.0,68.68,0,1,4,0.0023366138670594915,14.631738515507692,0,1,0,0.0,12,2,0,0,0.9,364.42,Low,0.0,4.3,0,0,1
